10
0.0909;0,1,2,3,5,4,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.1818;0,1,2,3,5,4,6,7,8,9,10,11,12,13,14,15,17,16,18,19
0.2727;0,1,2,3,5,4,6,7,8,9,10,11,12,13,14,16,17,15,18,19
0.3636;0,1,2,3,5,4,6,7,8,9,10,11,12,13,14,17,16,15,18,19
0.4545;0,1,2,3,5,4,6,7,8,9,10,11,12,13,14,18,16,15,17,19
0.5455;0,1,2,3,5,4,6,7,8,9,10,11,12,13,14,19,16,15,17,18
0.6364;0,1,2,3,5,4,6,8,7,9,10,11,12,13,14,19,16,15,17,18
0.7273;0,1,2,3,5,4,6,8,7,9,10,11,12,13,14,19,15,16,17,18
0.8182;0,1,2,3,5,4,6,7,8,9,10,11,12,13,14,19,15,16,17,18
0.9091;0,1,2,3,5,4,7,6,8,9,10,11,12,13,14,19,15,16,17,18
