10
0.0909;0,8,6,1,5,2,3,4,10,12,9,7,11,13,16,17,14,18,15,19
0.1818;3,8,6,1,0,4,7,2,10,17,9,5,12,14,16,15,11,13,18,19
0.2727;8,4,6,1,0,2,7,3,14,16,12,5,19,15,11,13,9,10,17,18
0.3636;6,4,13,1,0,2,8,3,17,9,15,5,18,14,12,16,11,7,10,19
0.4545;12,4,11,0,1,2,3,8,18,6,17,7,16,10,15,14,13,5,9,19
0.5455;16,0,11,1,3,2,4,6,19,5,14,15,18,10,13,8,12,7,9,17
0.6364;13,0,12,2,1,7,6,8,19,3,14,15,18,4,11,16,9,5,10,17
0.7273;13,0,11,2,1,4,8,6,17,7,16,19,12,5,10,14,9,3,18,15
0.8182;16,2,15,1,0,6,12,4,14,3,18,19,9,8,7,10,11,5,17,13
0.9091;13,6,19,1,0,7,8,4,12,2,14,16,5,9,10,11,15,3,18,17
