10
0.0909;0,1,2,4,5,3,6,7,9,8,11,12,14,13,10,16,15,17,18,19
0.1818;0,1,4,5,2,3,8,6,7,9,13,11,14,12,10,16,15,17,18,19
0.2727;0,2,4,7,1,3,5,6,8,9,14,10,15,12,11,16,13,17,19,18
0.3636;1,3,4,7,2,0,5,6,9,10,16,8,15,12,11,14,13,17,18,19
0.4545;0,3,5,7,2,1,6,4,10,11,17,9,16,12,8,14,13,18,15,19
0.5455;0,2,6,7,3,1,5,4,10,11,15,8,17,13,9,12,16,19,14,18
0.6364;0,4,5,6,3,1,2,7,10,11,13,8,18,14,9,12,16,19,15,17
0.7273;3,4,5,6,2,1,0,7,9,11,12,8,17,13,10,15,16,19,14,18
0.8182;2,4,5,6,3,1,0,7,11,12,8,9,18,14,10,15,17,19,13,16
0.9091;2,5,6,4,1,3,0,7,13,10,8,9,18,14,11,16,17,19,12,15
