10
0.0909;8,1,18,17,11,2,4,0,9,10,13,14,7,3,5,15,12,16,6,19
0.1818;5,18,4,19,10,3,7,0,13,9,2,16,6,17,1,12,15,8,11,14
0.2727;16,3,5,7,0,11,12,2,1,6,10,18,13,19,4,8,9,14,15,17
0.3636;4,9,2,16,15,12,18,0,13,11,1,17,8,19,5,7,3,10,6,14
0.4545;0,9,5,11,4,17,13,6,1,2,8,19,18,10,7,16,14,12,3,15
0.5455;1,12,5,9,10,0,13,15,4,11,3,14,7,8,2,16,17,6,19,18
0.6364;7,11,0,9,15,19,16,18,14,12,1,3,8,5,4,17,2,6,13,10
0.7273;9,1,19,2,14,16,18,7,15,3,0,8,17,4,11,12,6,13,10,5
0.8182;11,5,2,0,18,15,10,3,8,4,14,17,16,1,9,19,13,7,6,12
0.9091;19,11,8,10,18,17,14,13,2,15,6,16,9,4,0,7,12,5,1,3
