10
0.0909;1,0,5,3,4,8,2,7,6,9,10,11,12,13,14,15,16,17,18,19
0.1818;1,0,5,4,3,7,2,6,9,10,11,8,12,13,15,14,18,16,19,17
0.2727;0,1,4,5,3,8,2,7,6,10,11,9,12,13,16,14,19,18,15,17
0.3636;0,1,2,4,6,8,3,5,7,10,12,9,13,14,17,15,19,18,11,16
0.4545;1,0,2,4,7,6,3,5,8,9,11,10,12,16,17,15,18,19,13,14
0.5455;1,0,2,5,7,6,3,4,10,13,11,8,9,17,16,15,18,19,14,12
0.6364;2,1,0,4,6,7,3,5,11,12,10,8,9,17,18,15,19,16,14,13
0.7273;2,1,0,4,10,5,3,7,11,12,9,8,6,17,19,16,18,14,15,13
0.8182;2,1,0,4,11,6,3,8,14,10,9,7,5,17,18,19,16,13,15,12
0.9091;1,2,0,6,11,5,4,8,13,9,10,7,3,16,19,18,15,12,17,14
