10
0.0909;17,19,18,16,15,14,12,13,11,10,9,8,7,5,4,6,3,2,1,0
0.1818;2,0,1,4,3,5,6,7,8,9,11,10,13,14,16,12,15,17,18,19
0.2727;17,19,18,14,16,15,13,12,11,9,8,10,6,4,5,7,3,2,0,1
0.3636;2,0,1,4,3,5,6,7,8,9,11,10,13,17,14,12,15,16,18,19
0.4545;16,19,17,15,18,14,13,12,11,10,8,9,7,2,5,6,3,4,0,1
0.5455;4,0,1,5,2,3,6,8,7,9,11,10,13,17,14,12,16,15,19,18
0.6364;15,19,18,14,17,16,13,8,12,11,9,10,6,1,5,7,3,4,2,0
0.7273;4,0,2,7,1,3,5,11,6,8,10,9,14,18,15,12,16,13,17,19
0.8182;14,19,15,12,18,17,16,8,13,11,9,10,5,0,4,7,2,6,3,1
0.9091;5,0,4,6,1,3,2,10,7,9,8,11,14,19,15,12,17,13,16,18
