10
0.0909;15,18,12,16,9,14,11,13,17,4,1,7,2,8,10,6,5,3,0,19
0.1818;6,5,1,0,4,14,16,2,3,8,18,11,15,10,17,7,9,13,19,12
0.2727;6,12,19,10,17,5,1,14,18,7,9,2,13,0,4,11,15,8,3,16
0.3636;2,13,6,5,0,17,11,7,3,12,18,16,8,19,4,15,1,9,14,10
0.4545;5,14,17,8,18,3,4,16,7,12,6,9,11,0,13,2,19,15,10,1
0.5455;9,18,0,16,11,12,14,1,4,2,13,10,7,19,6,17,5,3,15,8
0.6364;6,10,16,4,7,3,5,13,17,11,15,1,9,0,8,12,19,14,2,18
0.7273;5,15,2,10,11,13,3,8,4,9,6,14,16,18,12,1,0,7,17,19
0.8182;19,6,13,16,17,11,15,1,12,3,5,10,8,2,7,18,9,14,4,0
0.9091;1,10,9,8,4,0,5,19,3,18,16,2,13,11,17,12,7,14,6,15
