10
0.0909;1,0,2,5,3,4,7,8,9,6,11,10,13,14,12,17,16,18,15,19
0.1818;1,2,3,7,0,5,8,4,9,6,12,11,10,15,13,17,16,18,14,19
0.2727;0,1,5,9,2,6,8,3,10,7,4,12,11,16,13,17,15,18,14,19
0.3636;0,1,5,9,6,3,8,2,11,7,4,13,12,17,10,18,16,14,15,19
0.4545;1,2,0,10,6,3,7,5,11,8,4,13,12,19,9,16,18,14,15,17
0.5455;3,1,0,10,7,4,8,6,11,9,5,14,13,19,2,15,17,12,18,16
0.6364;3,0,2,12,6,5,9,8,10,7,4,14,15,18,1,13,19,11,17,16
0.7273;4,0,3,14,2,7,9,8,10,5,6,11,15,19,1,13,16,12,18,17
0.8182;3,0,1,12,4,8,10,5,13,6,7,9,15,19,2,11,17,14,18,16
0.9091;4,0,1,10,2,8,12,3,11,6,7,9,15,18,5,14,19,13,16,17
