10
0.0909;5,1,14,19,16,0,6,17,8,9,10,11,12,15,2,13,4,7,18,3
0.1818;5,10,14,19,11,13,6,2,16,18,1,8,12,15,17,0,4,7,9,3
0.2727;5,10,4,19,11,13,2,18,16,6,12,8,1,15,17,7,9,0,14,3
0.3636;5,15,4,19,11,13,2,18,7,1,6,17,12,8,10,16,9,0,14,3
0.4545;5,2,4,0,8,13,15,18,16,1,6,17,9,11,10,7,3,19,14,12
0.5455;19,7,13,2,8,4,15,18,16,1,6,17,9,11,0,10,3,14,5,12
0.6364;19,7,13,4,1,2,16,18,3,8,6,0,9,11,12,10,15,14,5,17
0.7273;19,10,13,3,1,2,16,8,4,9,14,0,18,11,12,15,7,6,5,17
0.8182;19,18,0,3,17,2,13,9,4,8,14,1,10,11,12,15,7,6,5,16
0.9091;19,0,18,8,17,16,13,9,4,3,11,1,10,14,12,15,2,5,6,7
